,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6
5995,True,False,False,False,False,False
5996,True,False,False,False,False,False
5997,True,False,False,False,False,False
5998,True,False,False,False,False,False
5999,True,False,False,False,False,False
6000,True,False,False,False,False,False
6001,True,False,False,False,False,False
6002,True,False,False,False,False,False
6003,True,False,False,False,False,False
6004,True,False,False,False,False,False
6005,True,False,False,False,False,False
6006,True,False,False,False,False,False
6007,True,False,False,False,False,False
6008,True,False,False,False,False,False
6009,True,False,False,False,False,False
6010,False,True,False,False,False,False
6011,False,True,False,False,False,False
6012,False,True,False,False,False,False
6013,False,True,False,False,False,False
6014,False,True,False,False,False,False
6015,False,True,False,False,False,False
6016,False,True,False,False,False,False
6017,False,True,False,False,False,False
6018,False,True,False,False,False,False
6019,False,True,False,False,False,False
6020,False,True,False,False,False,False
6021,False,True,False,False,False,False
6022,False,True,False,False,False,False
6023,False,True,False,False,False,False
6024,False,True,False,False,False,False
6025,False,True,False,False,False,False
6026,False,True,False,False,False,False
6027,False,True,False,False,False,False
6028,False,True,False,False,False,False
6029,False,True,False,False,False,False
6030,False,True,False,False,False,False
6031,False,True,False,False,False,False
6032,False,True,False,False,False,False
6033,False,True,False,False,False,False
6034,False,False,True,False,False,False
6035,False,False,True,False,False,False
6036,False,False,True,False,False,False
6037,False,False,True,False,False,False
6038,False,False,True,False,False,False
6039,False,False,True,False,False,False
6040,False,False,True,False,False,False
6041,False,False,True,False,False,False
6042,False,False,True,False,False,False
6043,False,False,True,False,False,False
6044,False,False,True,False,False,False
6045,False,False,True,False,False,False
6046,False,False,True,False,False,False
6047,False,False,True,False,False,False
6048,False,False,True,False,False,False
6049,False,False,True,False,False,False
6050,False,False,True,False,False,False
6051,False,False,True,False,False,False
6052,False,False,True,False,False,False
6053,False,False,True,False,False,False
6054,False,False,True,False,False,False
6055,False,False,True,False,False,False
6056,False,False,True,False,False,False
6057,False,False,True,False,False,False
6058,False,False,False,True,False,False
6059,False,False,False,True,False,False
6060,False,False,False,True,False,False
6061,False,False,False,True,False,False
6062,False,False,False,True,False,False
6063,False,False,False,True,False,False
6064,False,False,False,True,False,False
6065,False,False,False,True,False,False
6066,False,False,False,True,False,False
6067,False,False,False,True,False,False
6068,False,False,False,True,False,False
6069,False,False,False,True,False,False
6070,False,False,False,True,False,False
6071,False,False,False,True,False,False
6072,False,False,False,True,False,False
6073,False,False,False,True,False,False
6074,False,False,False,True,False,False
6075,False,False,False,True,False,False
6076,False,False,False,True,False,False
6077,False,False,False,True,False,False
6078,False,False,False,True,False,False
6079,False,False,False,True,False,False
6080,False,False,False,True,False,False
6081,False,False,False,True,False,False
6082,False,False,False,False,True,False
6083,False,False,False,False,True,False
6084,False,False,False,False,True,False
6085,False,False,False,False,True,False
6086,False,False,False,False,True,False
6087,False,False,False,False,True,False
6088,False,False,False,False,True,False
6089,False,False,False,False,True,False
6090,False,False,False,False,True,False
6091,False,False,False,False,True,False
6092,False,False,False,False,True,False
6093,False,False,False,False,True,False
6094,False,False,False,False,True,False
6095,False,False,False,False,True,False
6096,False,False,False,False,True,False
6097,False,False,False,False,True,False
6098,False,False,False,False,True,False
6099,False,False,False,False,True,False
6100,False,False,False,False,True,False
6101,False,False,False,False,True,False
6102,False,False,False,False,True,False
6103,False,False,False,False,True,False
6104,False,False,False,False,True,False
6105,False,False,False,False,True,False
6106,False,False,False,False,False,True
6107,False,False,False,False,False,True
6108,False,False,False,False,False,True
6109,False,False,False,False,False,True
6110,False,False,False,False,False,True
6111,False,False,False,False,False,True
6112,False,False,False,False,False,True
6113,False,False,False,False,False,True
6114,False,False,False,False,False,True
6115,False,False,False,False,False,True
6116,False,False,False,False,False,True
6117,False,False,False,False,False,True
6118,False,False,False,False,False,True
6119,False,False,False,False,False,True
6120,False,False,False,False,False,True
6121,False,False,False,False,False,True
6122,False,False,False,False,False,True
6123,False,False,False,False,False,True
6124,False,False,False,False,False,True
6125,False,False,False,False,False,True
6126,False,False,False,False,False,True
6127,False,False,False,False,False,True
6128,False,False,False,False,False,True
6129,False,False,False,False,False,True
6130,False,False,False,False,False,False
6131,False,False,False,False,False,False
6132,False,False,False,False,False,False
6133,False,False,False,False,False,False
6134,False,False,False,False,False,False
6135,False,False,False,False,False,False
6136,False,False,False,False,False,False
6137,False,False,False,False,False,False
6138,False,False,False,False,False,False
6139,False,False,False,False,False,False
6140,False,False,False,False,False,False
6141,False,False,False,False,False,False
6142,False,False,False,False,False,False
6143,False,False,False,False,False,False
6144,False,False,False,False,False,False
6145,False,False,False,False,False,False
6146,False,False,False,False,False,False
6147,False,False,False,False,False,False
6148,False,False,False,False,False,False
6149,False,False,False,False,False,False
6150,False,False,False,False,False,False
6151,False,False,False,False,False,False
6152,False,False,False,False,False,False
6153,False,False,False,False,False,False
6154,True,False,False,False,False,False
6155,True,False,False,False,False,False
6156,True,False,False,False,False,False
6157,True,False,False,False,False,False
6158,True,False,False,False,False,False
6159,True,False,False,False,False,False
6160,True,False,False,False,False,False
6161,True,False,False,False,False,False
6162,True,False,False,False,False,False
6163,True,False,False,False,False,False
6164,True,False,False,False,False,False
6165,True,False,False,False,False,False
6166,True,False,False,False,False,False
6167,True,False,False,False,False,False
6168,True,False,False,False,False,False
6169,True,False,False,False,False,False
6170,True,False,False,False,False,False
6171,True,False,False,False,False,False
6172,True,False,False,False,False,False
6173,True,False,False,False,False,False
6174,True,False,False,False,False,False
6175,True,False,False,False,False,False
6176,True,False,False,False,False,False
6177,True,False,False,False,False,False
6178,False,True,False,False,False,False
6179,False,True,False,False,False,False
6180,False,True,False,False,False,False
6181,False,True,False,False,False,False
6182,False,True,False,False,False,False
6183,False,True,False,False,False,False
6184,False,True,False,False,False,False
6185,False,True,False,False,False,False
