instant,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6
3089,False,False,False,False,False,True,False
3090,False,False,False,False,False,True,False
3091,False,False,False,False,False,True,False
3092,False,False,False,False,False,True,False
3093,False,False,False,False,False,True,False
3094,False,False,False,False,False,True,False
3095,False,False,False,False,False,True,False
3096,False,False,False,False,False,True,False
3097,False,False,False,False,False,True,False
3098,False,False,False,False,False,True,False
3099,False,False,False,False,False,False,True
3100,False,False,False,False,False,False,True
3101,False,False,False,False,False,False,True
3102,False,False,False,False,False,False,True
3103,False,False,False,False,False,False,True
3104,False,False,False,False,False,False,True
3105,False,False,False,False,False,False,True
3106,False,False,False,False,False,False,True
3107,False,False,False,False,False,False,True
3108,False,False,False,False,False,False,True
3109,False,False,False,False,False,False,True
3110,False,False,False,False,False,False,True
3111,False,False,False,False,False,False,True
3112,False,False,False,False,False,False,True
3113,False,False,False,False,False,False,True
3114,False,False,False,False,False,False,True
3115,False,False,False,False,False,False,True
3116,False,False,False,False,False,False,True
3117,False,False,False,False,False,False,True
3118,False,False,False,False,False,False,True
3119,False,False,False,False,False,False,True
3120,False,False,False,False,False,False,True
3121,False,False,False,False,False,False,True
3122,False,False,False,False,False,False,True
3123,True,False,False,False,False,False,False
3124,True,False,False,False,False,False,False
3125,True,False,False,False,False,False,False
3126,True,False,False,False,False,False,False
3127,True,False,False,False,False,False,False
3128,True,False,False,False,False,False,False
3129,True,False,False,False,False,False,False
3130,True,False,False,False,False,False,False
3131,True,False,False,False,False,False,False
3132,True,False,False,False,False,False,False
3133,True,False,False,False,False,False,False
3134,True,False,False,False,False,False,False
3135,True,False,False,False,False,False,False
3136,True,False,False,False,False,False,False
3137,True,False,False,False,False,False,False
3138,True,False,False,False,False,False,False
3139,True,False,False,False,False,False,False
3140,True,False,False,False,False,False,False
3141,True,False,False,False,False,False,False
3142,True,False,False,False,False,False,False
3143,True,False,False,False,False,False,False
3144,True,False,False,False,False,False,False
3145,True,False,False,False,False,False,False
3146,True,False,False,False,False,False,False
3147,False,True,False,False,False,False,False
3148,False,True,False,False,False,False,False
3149,False,True,False,False,False,False,False
3150,False,True,False,False,False,False,False
3151,False,True,False,False,False,False,False
3152,False,True,False,False,False,False,False
3153,False,True,False,False,False,False,False
3154,False,True,False,False,False,False,False
3155,False,True,False,False,False,False,False
3156,False,True,False,False,False,False,False
3157,False,True,False,False,False,False,False
3158,False,True,False,False,False,False,False
3159,False,True,False,False,False,False,False
3160,False,True,False,False,False,False,False
3161,False,True,False,False,False,False,False
3162,False,True,False,False,False,False,False
3163,False,True,False,False,False,False,False
3164,False,True,False,False,False,False,False
3165,False,True,False,False,False,False,False
3166,False,True,False,False,False,False,False
3167,False,True,False,False,False,False,False
3168,False,True,False,False,False,False,False
3169,False,True,False,False,False,False,False
3170,False,True,False,False,False,False,False
3171,False,False,True,False,False,False,False
3172,False,False,True,False,False,False,False
3173,False,False,True,False,False,False,False
3174,False,False,True,False,False,False,False
3175,False,False,True,False,False,False,False
3176,False,False,True,False,False,False,False
3177,False,False,True,False,False,False,False
3178,False,False,True,False,False,False,False
3179,False,False,True,False,False,False,False
3180,False,False,True,False,False,False,False
3181,False,False,True,False,False,False,False
3182,False,False,True,False,False,False,False
3183,False,False,True,False,False,False,False
3184,False,False,True,False,False,False,False
3185,False,False,True,False,False,False,False
3186,False,False,True,False,False,False,False
3187,False,False,True,False,False,False,False
3188,False,False,True,False,False,False,False
3189,False,False,True,False,False,False,False
3190,False,False,True,False,False,False,False
3191,False,False,True,False,False,False,False
3192,False,False,True,False,False,False,False
3193,False,False,True,False,False,False,False
3194,False,False,True,False,False,False,False
3195,False,False,False,True,False,False,False
3196,False,False,False,True,False,False,False
3197,False,False,False,True,False,False,False
3198,False,False,False,True,False,False,False
3199,False,False,False,True,False,False,False
3200,False,False,False,True,False,False,False
3201,False,False,False,True,False,False,False
3202,False,False,False,True,False,False,False
3203,False,False,False,True,False,False,False
3204,False,False,False,True,False,False,False
3205,False,False,False,True,False,False,False
3206,False,False,False,True,False,False,False
3207,False,False,False,True,False,False,False
3208,False,False,False,True,False,False,False
3209,False,False,False,True,False,False,False
3210,False,False,False,True,False,False,False
3211,False,False,False,True,False,False,False
3212,False,False,False,True,False,False,False
3213,False,False,False,True,False,False,False
3214,False,False,False,True,False,False,False
3215,False,False,False,True,False,False,False
3216,False,False,False,True,False,False,False
3217,False,False,False,True,False,False,False
3218,False,False,False,True,False,False,False
3219,False,False,False,False,True,False,False
3220,False,False,False,False,True,False,False
3221,False,False,False,False,True,False,False
3222,False,False,False,False,True,False,False
3223,False,False,False,False,True,False,False
3224,False,False,False,False,True,False,False
3225,False,False,False,False,True,False,False
3226,False,False,False,False,True,False,False
3227,False,False,False,False,True,False,False
3228,False,False,False,False,True,False,False
3229,False,False,False,False,True,False,False
3230,False,False,False,False,True,False,False
3231,False,False,False,False,True,False,False
3232,False,False,False,False,True,False,False
3233,False,False,False,False,True,False,False
3234,False,False,False,False,True,False,False
3235,False,False,False,False,True,False,False
3236,False,False,False,False,True,False,False
3237,False,False,False,False,True,False,False
3238,False,False,False,False,True,False,False
3239,False,False,False,False,True,False,False
3240,False,False,False,False,True,False,False
3241,False,False,False,False,True,False,False
3242,False,False,False,False,True,False,False
3243,False,False,False,False,False,True,False
3244,False,False,False,False,False,True,False
3245,False,False,False,False,False,True,False
3246,False,False,False,False,False,True,False
3247,False,False,False,False,False,True,False
