instant,workingday_0,workingday_1
5613,False,True
5614,False,True
5615,False,True
5616,False,True
5617,False,True
5618,False,True
5619,True,False
5620,True,False
5621,True,False
5622,True,False
5623,True,False
5624,True,False
5625,True,False
5626,True,False
5627,True,False
5628,True,False
5629,True,False
5630,True,False
5631,True,False
5632,True,False
5633,True,False
5634,True,False
5635,True,False
5636,True,False
5637,True,False
5638,True,False
5639,True,False
5640,True,False
5641,True,False
5642,True,False
5643,True,False
5644,True,False
5645,True,False
5646,True,False
5647,True,False
5648,True,False
5649,True,False
5650,True,False
5651,True,False
5652,True,False
5653,True,False
5654,False,True
5655,False,True
5656,False,True
5657,False,True
5658,False,True
5659,False,True
5660,False,True
5661,False,True
5662,False,True
5663,False,True
5664,False,True
5665,False,True
5666,False,True
5667,False,True
5668,False,True
5669,False,True
5670,False,True
5671,False,True
5672,False,True
5673,False,True
5674,False,True
5675,False,True
5676,False,True
5677,False,True
5678,False,True
5679,False,True
5680,False,True
5681,False,True
5682,False,True
5683,False,True
5684,False,True
5685,False,True
5686,False,True
5687,False,True
5688,False,True
5689,False,True
5690,False,True
5691,False,True
5692,False,True
5693,False,True
5694,False,True
5695,False,True
5696,False,True
5697,False,True
5698,False,True
5699,False,True
5700,False,True
5701,False,True
5702,False,True
5703,False,True
5704,False,True
5705,False,True
5706,False,True
5707,False,True
5708,False,True
5709,False,True
5710,False,True
5711,False,True
5712,False,True
5713,False,True
5714,False,True
5715,False,True
5716,False,True
5717,False,True
5718,False,True
5719,False,True
5720,False,True
5721,False,True
5722,False,True
5723,False,True
5724,False,True
5725,False,True
5726,False,True
5727,False,True
5728,False,True
5729,False,True
5730,False,True
5731,False,True
5732,False,True
5733,False,True
5734,False,True
5735,False,True
5736,False,True
5737,False,True
5738,False,True
5739,False,True
5740,False,True
5741,False,True
5742,False,True
5743,False,True
5744,False,True
5745,False,True
5746,False,True
5747,False,True
5748,False,True
5749,False,True
5750,False,True
5751,False,True
5752,False,True
5753,False,True
5754,False,True
5755,False,True
5756,False,True
5757,False,True
5758,False,True
5759,False,True
5760,False,True
5761,False,True
5762,False,True
5763,False,True
5764,False,True
5765,False,True
5766,False,True
5767,False,True
5768,False,True
5769,False,True
5770,False,True
5771,False,True
5772,False,True
5773,False,True
5774,True,False
5775,True,False
5776,True,False
5777,True,False
5778,True,False
5779,True,False
5780,True,False
5781,True,False
5782,True,False
5783,True,False
5784,True,False
5785,True,False
5786,True,False
5787,True,False
5788,True,False
5789,True,False
5790,True,False
5791,True,False
5792,True,False
5793,True,False
5794,True,False
5795,True,False
5796,True,False
5797,True,False
5798,True,False
5799,True,False
5800,True,False
5801,True,False
5802,True,False
5803,True,False
5804,True,False
5805,True,False
5806,True,False
5807,True,False
5808,True,False
5809,True,False
5810,True,False
5811,True,False
5812,True,False
5813,True,False
5814,True,False
5815,True,False
5816,True,False
5817,True,False
5818,True,False
5819,True,False
5820,True,False
5821,True,False
5822,True,False
5823,True,False
5824,True,False
5825,True,False
5826,True,False
5827,True,False
5828,True,False
5829,True,False
5830,True,False
5831,True,False
5832,True,False
5833,True,False
5834,True,False
5835,True,False
5836,True,False
5837,True,False
5838,True,False
5839,True,False
5840,True,False
5841,True,False
5842,True,False
5843,True,False
5844,True,False
5845,True,False
5846,False,True
5847,False,True
5848,False,True
5849,False,True
5850,False,True
5851,False,True
5852,False,True
5853,False,True
5854,False,True
5855,False,True
5856,False,True
5857,False,True
5858,False,True
5859,False,True
5860,False,True
5861,False,True
5862,False,True
5863,False,True
5864,False,True
5865,False,True
5866,False,True
5867,False,True
5868,False,True
5869,False,True
5870,False,True
5871,False,True
5872,False,True
5873,False,True
5874,False,True
5875,False,True
5876,False,True
5877,False,True
5878,False,True
5879,False,True
5880,False,True
5881,False,True
5882,False,True
5883,False,True
5884,False,True
5885,False,True
5886,False,True
5887,False,True
5888,False,True
5889,False,True
5890,False,True
5891,False,True
5892,False,True
5893,False,True
5894,False,True
5895,False,True
5896,False,True
5897,False,True
5898,False,True
5899,False,True
5900,False,True
5901,False,True
5902,False,True
5903,False,True
5904,False,True
5905,False,True
5906,False,True
5907,False,True
5908,False,True
5909,False,True
5910,False,True
5911,False,True
5912,False,True
5913,False,True
5914,False,True
5915,False,True
5916,False,True
5917,False,True
5918,False,True
5919,False,True
5920,False,True
5921,False,True
5922,False,True
5923,False,True
5924,False,True
5925,False,True
5926,False,True
5927,False,True
5928,False,True
5929,False,True
5930,False,True
5931,False,True
5932,False,True
5933,False,True
5934,False,True
5935,False,True
5936,False,True
5937,False,True
5938,False,True
5939,False,True
5940,True,False
5941,True,False
5942,True,False
5943,True,False
5944,True,False
5945,True,False
5946,True,False
5947,True,False
5948,True,False
5949,True,False
5950,True,False
5951,True,False
5952,True,False
5953,True,False
5954,True,False
5955,True,False
5956,True,False
5957,True,False
5958,True,False
5959,True,False
5960,True,False
5961,True,False
5962,True,False
5963,True,False
5964,True,False
5965,True,False
5966,True,False
5967,True,False
5968,True,False
5969,True,False
5970,True,False
5971,True,False
5972,True,False
5973,True,False
5974,True,False
5975,True,False
5976,True,False
5977,True,False
5978,True,False
5979,True,False
5980,True,False
5981,True,False
5982,True,False
5983,True,False
5984,True,False
5985,True,False
5986,True,False
5987,True,False
5988,False,True
5989,False,True
5990,False,True
5991,False,True
5992,False,True
5993,False,True
5994,False,True
5995,False,True
5996,False,True
5997,False,True
5998,False,True
5999,False,True
6000,False,True
6001,False,True
6002,False,True
6003,False,True
6004,False,True
6005,False,True
6006,False,True
6007,False,True
6008,False,True
6009,False,True
6010,False,True
6011,False,True
6012,False,True
6013,False,True
6014,False,True
6015,False,True
6016,False,True
6017,False,True
6018,False,True
6019,False,True
6020,False,True
6021,False,True
6022,False,True
6023,False,True
6024,False,True
6025,False,True
6026,False,True
6027,False,True
6028,False,True
6029,False,True
6030,False,True
6031,False,True
6032,False,True
6033,False,True
6034,False,True
6035,False,True
6036,False,True
6037,False,True
6038,False,True
6039,False,True
6040,False,True
6041,False,True
6042,False,True
6043,False,True
6044,False,True
6045,False,True
6046,False,True
6047,False,True
6048,False,True
6049,False,True
6050,False,True
6051,False,True
6052,False,True
6053,False,True
6054,False,True
6055,False,True
6056,False,True
6057,False,True
6058,False,True
6059,False,True
6060,False,True
6061,False,True
6062,False,True
6063,False,True
6064,False,True
6065,False,True
6066,False,True
6067,False,True
6068,False,True
6069,False,True
6070,False,True
6071,False,True
6072,False,True
6073,False,True
6074,False,True
6075,False,True
6076,False,True
6077,False,True
6078,False,True
6079,False,True
6080,False,True
6081,False,True
6082,False,True
6083,False,True
6084,False,True
6085,False,True
6086,False,True
6087,False,True
6088,False,True
6089,False,True
6090,False,True
6091,False,True
6092,False,True
6093,False,True
6094,False,True
6095,False,True
6096,False,True
6097,False,True
6098,False,True
6099,False,True
6100,False,True
6101,False,True
6102,False,True
6103,False,True
6104,False,True
6105,False,True
6106,False,True
6107,True,False
6108,True,False
6109,True,False
6110,True,False
6111,True,False
6112,True,False
6113,True,False
6114,True,False
6115,True,False
6116,True,False
6117,True,False
6118,True,False
6119,True,False
6120,True,False
6121,True,False
6122,True,False
6123,True,False
6124,True,False
6125,True,False
6126,True,False
6127,True,False
6128,True,False
6129,True,False
6130,True,False
6131,True,False
6132,True,False
6133,True,False
6134,True,False
6135,True,False
6136,True,False
6137,True,False
6138,True,False
6139,True,False
6140,True,False
6141,True,False
6142,True,False
6143,True,False
6144,True,False
6145,True,False
6146,True,False
6147,True,False
6148,True,False
6149,True,False
6150,True,False
6151,True,False
6152,True,False
6153,True,False
6154,True,False
6155,False,True
6156,False,True
6157,False,True
6158,False,True
6159,False,True
6160,False,True
6161,False,True
6162,False,True
6163,False,True
6164,False,True
6165,False,True
6166,False,True
6167,False,True
6168,False,True
6169,False,True
6170,False,True
6171,False,True
6172,False,True
6173,False,True
6174,False,True
6175,False,True
6176,False,True
6177,False,True
6178,False,True
6179,False,True
6180,False,True
6181,False,True
6182,False,True
6183,False,True
6184,False,True
6185,False,True
6186,False,True
6187,False,True
6188,False,True
6189,False,True
6190,False,True
6191,False,True
6192,False,True
6193,False,True
6194,False,True
6195,False,True
6196,False,True
6197,False,True
6198,False,True
6199,False,True
6200,False,True
6201,False,True
6202,False,True
6203,False,True
6204,False,True
6205,False,True
6206,False,True
6207,False,True
6208,False,True
6209,False,True
6210,False,True
6211,False,True
6212,False,True
6213,False,True
6214,False,True
6215,False,True
6216,False,True
6217,False,True
6218,False,True
6219,False,True
6220,False,True
6221,False,True
6222,False,True
6223,False,True
6224,False,True
6225,False,True
6226,False,True
6227,False,True
6228,False,True
6229,False,True
6230,False,True
6231,False,True
6232,False,True
6233,False,True
6234,False,True
6235,False,True
6236,False,True
6237,False,True
6238,False,True
6239,False,True
6240,False,True
6241,False,True
6242,False,True
6243,False,True
6244,False,True
6245,False,True
6246,False,True
6247,False,True
6248,False,True
6249,False,True
6250,False,True
6251,False,True
6252,False,True
6253,False,True
6254,False,True
6255,False,True
6256,False,True
6257,False,True
6258,False,True
6259,False,True
6260,False,True
6261,False,True
6262,False,True
6263,False,True
6264,False,True
6265,False,True
6266,False,True
6267,False,True
6268,False,True
6269,False,True
6270,False,True
6271,False,True
6272,False,True
6273,False,True
6274,False,True
6275,True,False
6276,True,False
6277,True,False
6278,True,False
6279,True,False
6280,True,False
6281,True,False
6282,True,False
6283,True,False
6284,True,False
6285,True,False
6286,True,False
6287,True,False
6288,True,False
6289,True,False
6290,True,False
6291,True,False
6292,True,False
6293,True,False
6294,True,False
6295,True,False
6296,True,False
6297,True,False
6298,True,False
6299,True,False
6300,True,False
6301,True,False
6302,True,False
6303,True,False
6304,True,False
6305,True,False
6306,True,False
6307,True,False
6308,True,False
6309,True,False
6310,True,False
6311,True,False
6312,True,False
6313,True,False
6314,True,False
6315,True,False
6316,True,False
6317,True,False
6318,True,False
6319,True,False
6320,True,False
6321,True,False
6322,True,False
6323,False,True
6324,False,True
6325,False,True
6326,False,True
6327,False,True
6328,False,True
6329,False,True
6330,False,True
6331,False,True
6332,False,True
6333,False,True
6334,False,True
6335,False,True
6336,False,True
6337,False,True
6338,False,True
6339,False,True
6340,False,True
6341,False,True
6342,False,True
6343,False,True
6344,False,True
6345,False,True
6346,False,True
6347,False,True
6348,False,True
6349,False,True
6350,False,True
6351,False,True
6352,False,True
6353,False,True
6354,False,True
6355,False,True
6356,False,True
6357,False,True
6358,False,True
6359,False,True
6360,False,True
6361,False,True
6362,False,True
6363,False,True
6364,False,True
6365,False,True
6366,False,True
6367,False,True
6368,False,True
6369,False,True
6370,False,True
6371,False,True
6372,False,True
6373,False,True
6374,False,True
6375,False,True
6376,False,True
6377,False,True
6378,False,True
6379,False,True
6380,False,True
6381,False,True
6382,False,True
6383,False,True
6384,False,True
6385,False,True
6386,False,True
6387,False,True
6388,False,True
6389,False,True
6390,False,True
6391,False,True
6392,False,True
6393,False,True
6394,False,True
6395,False,True
6396,False,True
6397,False,True
6398,False,True
6399,False,True
6400,False,True
6401,False,True
6402,False,True
6403,False,True
6404,False,True
6405,False,True
6406,False,True
6407,False,True
6408,False,True
6409,False,True
6410,False,True
6411,False,True
6412,False,True
6413,False,True
6414,False,True
6415,False,True
6416,False,True
6417,False,True
6418,False,True
6419,False,True
6420,False,True
6421,False,True
6422,False,True
6423,False,True
6424,False,True
6425,False,True
6426,False,True
6427,False,True
6428,False,True
