instant,yr_0,yr_1
5331,True,False
5332,True,False
5333,True,False
5334,True,False
5335,True,False
5336,True,False
5337,True,False
5338,True,False
5339,True,False
5340,True,False
5341,True,False
5342,True,False
5343,True,False
5344,True,False
5345,True,False
5346,True,False
5347,True,False
5348,True,False
5349,True,False
5350,True,False
5351,True,False
5352,True,False
5353,True,False
5354,True,False
5355,True,False
5356,True,False
5357,True,False
5358,True,False
5359,True,False
5360,True,False
5361,True,False
5362,True,False
5363,True,False
5364,True,False
5365,True,False
5366,True,False
5367,True,False
5368,True,False
5369,True,False
5370,True,False
5371,True,False
5372,True,False
5373,True,False
5374,True,False
5375,True,False
5376,True,False
5377,True,False
5378,True,False
5379,True,False
5380,True,False
5381,True,False
5382,True,False
5383,True,False
5384,True,False
5385,True,False
5386,True,False
5387,True,False
5388,True,False
5389,True,False
5390,True,False
5391,True,False
5392,True,False
5393,True,False
5394,True,False
5395,True,False
5396,True,False
5397,True,False
5398,True,False
5399,True,False
5400,True,False
5401,True,False
5402,True,False
5403,True,False
5404,True,False
5405,True,False
5406,True,False
5407,True,False
5408,True,False
5409,True,False
5410,True,False
5411,True,False
5412,True,False
5413,True,False
5414,True,False
5415,True,False
5416,True,False
5417,True,False
5418,True,False
5419,True,False
5420,True,False
5421,True,False
5422,True,False
5423,True,False
5424,True,False
5425,True,False
5426,True,False
5427,True,False
5428,True,False
5429,True,False
5430,True,False
5431,True,False
5432,True,False
5433,True,False
5434,True,False
5435,True,False
5436,True,False
5437,True,False
5438,True,False
5439,True,False
5440,True,False
5441,True,False
5442,True,False
5443,True,False
5444,True,False
5445,True,False
5446,True,False
5447,True,False
5448,True,False
5449,True,False
5450,True,False
5451,True,False
5452,True,False
5453,True,False
5454,True,False
5455,True,False
5456,True,False
5457,True,False
5458,True,False
5459,True,False
5460,True,False
5461,True,False
5462,True,False
5463,True,False
5464,True,False
5465,True,False
5466,True,False
5467,True,False
5468,True,False
5469,True,False
5470,True,False
5471,True,False
5472,True,False
5473,True,False
5474,True,False
5475,True,False
5476,True,False
5477,True,False
5478,True,False
5479,True,False
5480,True,False
5481,True,False
5482,True,False
5483,True,False
5484,True,False
5485,True,False
5486,True,False
5487,True,False
5488,True,False
5489,True,False
5490,True,False
5491,True,False
5492,True,False
5493,True,False
5494,True,False
5495,True,False
5496,True,False
5497,True,False
5498,True,False
5499,True,False
5500,True,False
5501,True,False
5502,True,False
5503,True,False
5504,True,False
5505,True,False
5506,True,False
5507,True,False
5508,True,False
5509,True,False
5510,True,False
5511,True,False
5512,True,False
5513,True,False
5514,True,False
5515,True,False
5516,True,False
5517,True,False
5518,True,False
5519,True,False
5520,True,False
5521,True,False
5522,True,False
5523,True,False
5524,True,False
5525,True,False
5526,True,False
5527,True,False
5528,True,False
5529,True,False
5530,True,False
5531,True,False
5532,True,False
5533,True,False
5534,True,False
5535,True,False
5536,True,False
5537,True,False
5538,True,False
5539,True,False
5540,True,False
5541,True,False
5542,True,False
5543,True,False
5544,True,False
5545,True,False
5546,True,False
5547,True,False
5548,True,False
5549,True,False
5550,True,False
5551,True,False
5552,True,False
5553,True,False
5554,True,False
5555,True,False
5556,True,False
5557,True,False
5558,True,False
5559,True,False
5560,True,False
5561,True,False
5562,True,False
5563,True,False
5564,True,False
5565,True,False
5566,True,False
5567,True,False
5568,True,False
5569,True,False
5570,True,False
5571,True,False
5572,True,False
5573,True,False
5574,True,False
5575,True,False
5576,True,False
5577,True,False
5578,True,False
5579,True,False
5580,True,False
5581,True,False
5582,True,False
5583,True,False
5584,True,False
5585,True,False
5586,True,False
5587,True,False
5588,True,False
5589,True,False
5590,True,False
5591,True,False
5592,True,False
5593,True,False
5594,True,False
5595,True,False
5596,True,False
5597,True,False
5598,True,False
5599,True,False
5600,True,False
5601,True,False
5602,True,False
5603,True,False
5604,True,False
5605,True,False
5606,True,False
5607,True,False
5608,True,False
5609,True,False
5610,True,False
5611,True,False
5612,True,False
5613,True,False
5614,True,False
5615,True,False
5616,True,False
5617,True,False
5618,True,False
5619,True,False
5620,True,False
5621,True,False
5622,True,False
5623,True,False
5624,True,False
5625,True,False
5626,True,False
5627,True,False
5628,True,False
5629,True,False
5630,True,False
5631,True,False
5632,True,False
5633,True,False
5634,True,False
5635,True,False
5636,True,False
5637,True,False
5638,True,False
5639,True,False
5640,True,False
5641,True,False
5642,True,False
5643,True,False
5644,True,False
5645,True,False
5646,True,False
5647,True,False
5648,True,False
5649,True,False
5650,True,False
5651,True,False
5652,True,False
5653,True,False
5654,True,False
5655,True,False
5656,True,False
5657,True,False
5658,True,False
5659,True,False
5660,True,False
5661,True,False
5662,True,False
5663,True,False
5664,True,False
5665,True,False
5666,True,False
5667,True,False
5668,True,False
5669,True,False
5670,True,False
5671,True,False
5672,True,False
5673,True,False
5674,True,False
5675,True,False
5676,True,False
5677,True,False
5678,True,False
5679,True,False
5680,True,False
5681,True,False
5682,True,False
5683,True,False
5684,True,False
5685,True,False
5686,True,False
5687,True,False
5688,True,False
5689,True,False
5690,True,False
5691,True,False
5692,True,False
5693,True,False
5694,True,False
5695,True,False
5696,True,False
5697,True,False
5698,True,False
5699,True,False
5700,True,False
5701,True,False
5702,True,False
5703,True,False
5704,True,False
5705,True,False
5706,True,False
5707,True,False
5708,True,False
5709,True,False
5710,True,False
5711,True,False
5712,True,False
5713,True,False
5714,True,False
5715,True,False
5716,True,False
5717,True,False
5718,True,False
5719,True,False
5720,True,False
5721,True,False
5722,True,False
5723,True,False
5724,True,False
5725,True,False
5726,True,False
5727,True,False
5728,True,False
5729,True,False
5730,True,False
5731,True,False
5732,True,False
5733,True,False
5734,True,False
5735,True,False
5736,True,False
5737,True,False
5738,True,False
5739,True,False
5740,True,False
5741,True,False
5742,True,False
5743,True,False
5744,True,False
5745,True,False
5746,True,False
5747,True,False
5748,True,False
5749,True,False
5750,True,False
5751,True,False
5752,True,False
5753,True,False
5754,True,False
5755,True,False
5756,True,False
5757,True,False
5758,True,False
5759,True,False
5760,True,False
5761,True,False
5762,True,False
5763,True,False
5764,True,False
5765,True,False
5766,True,False
5767,True,False
5768,True,False
5769,True,False
5770,True,False
5771,True,False
5772,True,False
5773,True,False
5774,True,False
5775,True,False
5776,True,False
5777,True,False
5778,True,False
5779,True,False
5780,True,False
5781,True,False
5782,True,False
5783,True,False
5784,True,False
5785,True,False
5786,True,False
5787,True,False
5788,True,False
5789,True,False
5790,True,False
5791,True,False
5792,True,False
5793,True,False
5794,True,False
5795,True,False
5796,True,False
5797,True,False
5798,True,False
5799,True,False
5800,True,False
5801,True,False
5802,True,False
5803,True,False
5804,True,False
5805,True,False
5806,True,False
5807,True,False
5808,True,False
5809,True,False
5810,True,False
5811,True,False
5812,True,False
5813,True,False
5814,True,False
5815,True,False
5816,True,False
5817,True,False
5818,True,False
5819,True,False
5820,True,False
5821,True,False
5822,True,False
5823,True,False
5824,True,False
5825,True,False
5826,True,False
5827,True,False
5828,True,False
5829,True,False
5830,True,False
5831,True,False
5832,True,False
5833,True,False
5834,True,False
5835,True,False
5836,True,False
5837,True,False
5838,True,False
5839,True,False
5840,True,False
5841,True,False
5842,True,False
5843,True,False
5844,True,False
5845,True,False
5846,True,False
5847,True,False
5848,True,False
5849,True,False
5850,True,False
5851,True,False
5852,True,False
5853,True,False
5854,True,False
5855,True,False
5856,True,False
5857,True,False
5858,True,False
5859,True,False
5860,True,False
5861,True,False
5862,True,False
5863,True,False
5864,True,False
5865,True,False
5866,True,False
5867,True,False
5868,True,False
5869,True,False
5870,True,False
5871,True,False
5872,True,False
5873,True,False
5874,True,False
5875,True,False
5876,True,False
5877,True,False
5878,True,False
5879,True,False
5880,True,False
5881,True,False
5882,True,False
5883,True,False
5884,True,False
5885,True,False
5886,True,False
5887,True,False
5888,True,False
5889,True,False
5890,True,False
5891,True,False
5892,True,False
5893,True,False
5894,True,False
5895,True,False
5896,True,False
5897,True,False
5898,True,False
5899,True,False
5900,True,False
5901,True,False
5902,True,False
5903,True,False
5904,True,False
5905,True,False
5906,True,False
5907,True,False
5908,True,False
5909,True,False
5910,True,False
5911,True,False
5912,True,False
5913,True,False
5914,True,False
5915,True,False
5916,True,False
5917,True,False
5918,True,False
5919,True,False
5920,True,False
5921,True,False
5922,True,False
5923,True,False
5924,True,False
5925,True,False
5926,True,False
5927,True,False
5928,True,False
5929,True,False
5930,True,False
5931,True,False
5932,True,False
5933,True,False
5934,True,False
5935,True,False
5936,True,False
5937,True,False
5938,True,False
5939,True,False
5940,True,False
5941,True,False
5942,True,False
5943,True,False
5944,True,False
5945,True,False
5946,True,False
5947,True,False
5948,True,False
5949,True,False
5950,True,False
5951,True,False
5952,True,False
5953,True,False
5954,True,False
5955,True,False
5956,True,False
5957,True,False
5958,True,False
5959,True,False
5960,True,False
5961,True,False
5962,True,False
5963,True,False
5964,True,False
5965,True,False
5966,True,False
5967,True,False
5968,True,False
5969,True,False
5970,True,False
5971,True,False
5972,True,False
5973,True,False
5974,True,False
5975,True,False
5976,True,False
5977,True,False
5978,True,False
5979,True,False
5980,True,False
5981,True,False
5982,True,False
5983,True,False
5984,True,False
5985,True,False
5986,True,False
5987,True,False
5988,True,False
5989,True,False
5990,True,False
5991,True,False
5992,True,False
5993,True,False
5994,True,False
5995,True,False
5996,True,False
5997,True,False
5998,True,False
5999,True,False
6000,True,False
6001,True,False
6002,True,False
6003,True,False
6004,True,False
6005,True,False
6006,True,False
6007,True,False
6008,True,False
6009,True,False
6010,True,False
6011,True,False
6012,True,False
6013,True,False
6014,True,False
6015,True,False
6016,True,False
6017,True,False
6018,True,False
6019,True,False
6020,True,False
6021,True,False
6022,True,False
6023,True,False
6024,True,False
6025,True,False
6026,True,False
6027,True,False
6028,True,False
6029,True,False
6030,True,False
6031,True,False
6032,True,False
6033,True,False
6034,True,False
6035,True,False
6036,True,False
6037,True,False
6038,True,False
6039,True,False
6040,True,False
6041,True,False
6042,True,False
6043,True,False
6044,True,False
6045,True,False
6046,True,False
6047,True,False
6048,True,False
6049,True,False
6050,True,False
6051,True,False
6052,True,False
6053,True,False
6054,True,False
6055,True,False
6056,True,False
6057,True,False
6058,True,False
6059,True,False
6060,True,False
6061,True,False
6062,True,False
6063,True,False
6064,True,False
6065,True,False
6066,True,False
6067,True,False
6068,True,False
6069,True,False
6070,True,False
6071,True,False
6072,True,False
6073,True,False
6074,True,False
6075,True,False
6076,True,False
6077,True,False
6078,True,False
6079,True,False
6080,True,False
6081,True,False
6082,True,False
6083,True,False
6084,True,False
6085,True,False
6086,True,False
6087,True,False
6088,True,False
6089,True,False
6090,True,False
6091,True,False
6092,True,False
6093,True,False
6094,True,False
6095,True,False
6096,True,False
6097,True,False
6098,True,False
6099,True,False
6100,True,False
6101,True,False
6102,True,False
6103,True,False
6104,True,False
6105,True,False
6106,True,False
6107,True,False
6108,True,False
6109,True,False
6110,True,False
6111,True,False
6112,True,False
6113,True,False
6114,True,False
6115,True,False
6116,True,False
6117,True,False
6118,True,False
6119,True,False
6120,True,False
6121,True,False
6122,True,False
6123,True,False
6124,True,False
6125,True,False
6126,True,False
6127,True,False
6128,True,False
6129,True,False
6130,True,False
6131,True,False
6132,True,False
6133,True,False
6134,True,False
6135,True,False
6136,True,False
6137,True,False
6138,True,False
6139,True,False
6140,True,False
6141,True,False
6142,True,False
6143,True,False
6144,True,False
6145,True,False
