instant,weathersit_1,weathersit_2,weathersit_3,weathersit_4
6428,True,False,False,False
6429,True,False,False,False
6430,True,False,False,False
6431,False,True,False,False
6432,False,True,False,False
6433,False,True,False,False
6434,True,False,False,False
6435,True,False,False,False
6436,True,False,False,False
6437,True,False,False,False
6438,True,False,False,False
6439,True,False,False,False
6440,True,False,False,False
6441,True,False,False,False
6442,True,False,False,False
6443,True,False,False,False
6444,True,False,False,False
6445,True,False,False,False
6446,True,False,False,False
6447,True,False,False,False
6448,False,True,False,False
6449,True,False,False,False
6450,False,False,True,False
6451,False,True,False,False
6452,False,False,True,False
6453,False,False,True,False
6454,False,False,True,False
6455,False,True,False,False
6456,False,True,False,False
6457,False,True,False,False
6458,False,True,False,False
6459,False,True,False,False
6460,False,False,True,False
6461,False,False,True,False
6462,False,True,False,False
6463,False,False,True,False
6464,False,False,True,False
6465,False,True,False,False
6466,False,False,True,False
6467,False,False,True,False
6468,False,False,True,False
6469,False,False,True,False
6470,False,False,True,False
6471,False,True,False,False
6472,True,False,False,False
6473,True,False,False,False
6474,True,False,False,False
6475,False,True,False,False
6476,True,False,False,False
6477,False,True,False,False
6478,False,True,False,False
6479,False,True,False,False
6480,False,False,True,False
6481,False,False,True,False
6482,False,False,True,False
6483,False,False,True,False
6484,False,False,True,False
6485,False,True,False,False
6486,False,True,False,False
6487,False,True,False,False
6488,True,False,False,False
6489,False,False,True,False
6490,True,False,False,False
6491,True,False,False,False
6492,True,False,False,False
6493,True,False,False,False
6494,True,False,False,False
6495,True,False,False,False
6496,False,True,False,False
6497,False,True,False,False
6498,False,True,False,False
6499,False,True,False,False
6500,False,True,False,False
6501,False,True,False,False
6502,False,True,False,False
6503,False,True,False,False
6504,False,False,True,False
6505,False,False,True,False
6506,False,False,True,False
6507,False,True,False,False
6508,False,True,False,False
6509,False,True,False,False
6510,True,False,False,False
6511,False,False,True,False
6512,False,True,False,False
6513,False,True,False,False
6514,False,True,False,False
6515,False,True,False,False
6516,False,True,False,False
6517,False,True,False,False
6518,True,False,False,False
6519,True,False,False,False
6520,True,False,False,False
6521,True,False,False,False
6522,True,False,False,False
6523,True,False,False,False
6524,True,False,False,False
6525,True,False,False,False
6526,True,False,False,False
6527,True,False,False,False
6528,True,False,False,False
6529,True,False,False,False
6530,True,False,False,False
6531,True,False,False,False
6532,True,False,False,False
6533,True,False,False,False
6534,True,False,False,False
6535,True,False,False,False
6536,True,False,False,False
6537,True,False,False,False
6538,True,False,False,False
6539,True,False,False,False
6540,True,False,False,False
6541,True,False,False,False
6542,True,False,False,False
6543,True,False,False,False
6544,True,False,False,False
6545,True,False,False,False
6546,True,False,False,False
6547,True,False,False,False
6548,True,False,False,False
6549,True,False,False,False
6550,True,False,False,False
6551,True,False,False,False
6552,True,False,False,False
6553,True,False,False,False
6554,True,False,False,False
6555,True,False,False,False
6556,True,False,False,False
6557,True,False,False,False
6558,True,False,False,False
6559,True,False,False,False
6560,True,False,False,False
6561,True,False,False,False
6562,True,False,False,False
6563,True,False,False,False
6564,True,False,False,False
6565,True,False,False,False
6566,True,False,False,False
6567,True,False,False,False
6568,True,False,False,False
6569,True,False,False,False
6570,True,False,False,False
6571,True,False,False,False
6572,True,False,False,False
6573,True,False,False,False
6574,True,False,False,False
6575,True,False,False,False
6576,True,False,False,False
6577,True,False,False,False
6578,True,False,False,False
6579,True,False,False,False
6580,True,False,False,False
6581,True,False,False,False
6582,True,False,False,False
6583,True,False,False,False
6584,True,False,False,False
6585,True,False,False,False
6586,True,False,False,False
6587,True,False,False,False
6588,True,False,False,False
6589,True,False,False,False
6590,True,False,False,False
6591,True,False,False,False
6592,True,False,False,False
6593,True,False,False,False
6594,True,False,False,False
6595,True,False,False,False
6596,True,False,False,False
6597,True,False,False,False
6598,True,False,False,False
6599,True,False,False,False
6600,True,False,False,False
6601,True,False,False,False
6602,True,False,False,False
6603,True,False,False,False
6604,True,False,False,False
6605,True,False,False,False
6606,True,False,False,False
6607,True,False,False,False
6608,True,False,False,False
6609,True,False,False,False
6610,True,False,False,False
6611,True,False,False,False
6612,True,False,False,False
6613,True,False,False,False
6614,True,False,False,False
6615,True,False,False,False
6616,True,False,False,False
6617,True,False,False,False
6618,True,False,False,False
6619,True,False,False,False
6620,True,False,False,False
6621,True,False,False,False
6622,True,False,False,False
6623,True,False,False,False
6624,True,False,False,False
6625,True,False,False,False
6626,True,False,False,False
6627,True,False,False,False
6628,True,False,False,False
6629,True,False,False,False
6630,True,False,False,False
6631,True,False,False,False
6632,True,False,False,False
6633,True,False,False,False
6634,True,False,False,False
6635,True,False,False,False
6636,True,False,False,False
6637,True,False,False,False
6638,True,False,False,False
6639,True,False,False,False
6640,True,False,False,False
6641,True,False,False,False
6642,True,False,False,False
6643,True,False,False,False
6644,True,False,False,False
6645,True,False,False,False
6646,True,False,False,False
6647,True,False,False,False
6648,True,False,False,False
6649,True,False,False,False
6650,True,False,False,False
6651,True,False,False,False
6652,True,False,False,False
6653,True,False,False,False
6654,True,False,False,False
6655,True,False,False,False
6656,True,False,False,False
6657,False,True,False,False
6658,True,False,False,False
6659,True,False,False,False
6660,True,False,False,False
6661,True,False,False,False
6662,True,False,False,False
6663,True,False,False,False
6664,True,False,False,False
6665,True,False,False,False
6666,True,False,False,False
6667,True,False,False,False
6668,True,False,False,False
6669,True,False,False,False
6670,True,False,False,False
6671,False,True,False,False
6672,True,False,False,False
6673,True,False,False,False
6674,False,True,False,False
6675,False,True,False,False
6676,False,True,False,False
6677,False,True,False,False
6678,False,True,False,False
6679,True,False,False,False
6680,True,False,False,False
6681,True,False,False,False
6682,False,True,False,False
6683,False,True,False,False
6684,False,True,False,False
6685,False,True,False,False
6686,False,True,False,False
6687,False,True,False,False
6688,False,True,False,False
6689,True,False,False,False
6690,False,True,False,False
6691,False,True,False,False
6692,False,True,False,False
6693,False,True,False,False
6694,False,True,False,False
6695,False,True,False,False
6696,False,True,False,False
6697,False,False,True,False
6698,False,True,False,False
6699,False,True,False,False
6700,False,True,False,False
6701,False,True,False,False
6702,False,True,False,False
6703,False,True,False,False
6704,False,True,False,False
6705,False,True,False,False
6706,False,True,False,False
6707,False,True,False,False
6708,False,False,True,False
6709,False,True,False,False
6710,False,False,True,False
6711,False,False,True,False
6712,False,True,False,False
6713,False,True,False,False
6714,False,True,False,False
6715,False,True,False,False
6716,False,True,False,False
6717,False,True,False,False
6718,False,False,True,False
6719,False,False,True,False
6720,False,False,True,False
6721,False,False,True,False
6722,False,False,True,False
6723,False,True,False,False
6724,False,False,True,False
6725,False,False,True,False
6726,False,False,True,False
6727,False,False,True,False
6728,False,False,True,False
6729,False,False,True,False
6730,False,False,True,False
6731,False,True,False,False
6732,False,True,False,False
6733,False,True,False,False
6734,False,True,False,False
6735,False,True,False,False
6736,False,True,False,False
6737,False,False,True,False
6738,False,False,True,False
6739,False,False,True,False
6740,False,False,True,False
6741,False,False,True,False
6742,False,True,False,False
6743,False,True,False,False
6744,False,True,False,False
6745,True,False,False,False
6746,True,False,False,False
6747,True,False,False,False
6748,False,False,True,False
6749,False,False,True,False
6750,False,True,False,False
6751,True,False,False,False
6752,True,False,False,False
6753,True,False,False,False
6754,False,True,False,False
6755,True,False,False,False
6756,True,False,False,False
6757,True,False,False,False
6758,True,False,False,False
6759,True,False,False,False
6760,False,True,False,False
6761,False,False,True,False
6762,False,False,True,False
6763,False,True,False,False
6764,False,True,False,False
6765,False,False,True,False
6766,False,False,True,False
